"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"11/02/2024 11:00:00 - 11/02/2024 12:00:00","BZN|BE","Without sequence","65.25","",""
"11/02/2024 12:00:00 - 11/02/2024 13:00:00","BZN|BE","Without sequence","63.48","",""
"11/02/2024 13:00:00 - 11/02/2024 14:00:00","BZN|BE","Without sequence","60.87","",""
"11/02/2024 14:00:00 - 11/02/2024 15:00:00","BZN|BE","Without sequence","57.96","",""
"11/02/2024 15:00:00 - 11/02/2024 16:00:00","BZN|BE","Without sequence","64.51","",""
"11/02/2024 16:00:00 - 11/02/2024 17:00:00","BZN|BE","Without sequence","69.09","",""
"11/02/2024 17:00:00 - 11/02/2024 18:00:00","BZN|BE","Without sequence","77.38","",""
"11/02/2024 18:00:00 - 11/02/2024 19:00:00","BZN|BE","Without sequence","90.35","",""
"11/02/2024 19:00:00 - 11/02/2024 20:00:00","BZN|BE","Without sequence","86.49","",""
"11/02/2024 20:00:00 - 11/02/2024 21:00:00","BZN|BE","Without sequence","76.86","",""
"11/02/2024 21:00:00 - 11/02/2024 22:00:00","BZN|BE","Without sequence","70.72","",""
"11/02/2024 22:00:00 - 11/02/2024 23:00:00","BZN|BE","Without sequence","68.39","",""
"11/02/2024 23:00:00 - 12/02/2024 00:00:00","BZN|BE","Without sequence","64.01","",""
"12/02/2024 00:00:00 - 12/02/2024 01:00:00","BZN|BE","Without sequence","64.35","",""
"12/02/2024 01:00:00 - 12/02/2024 02:00:00","BZN|BE","Without sequence","61.74","",""
"12/02/2024 02:00:00 - 12/02/2024 03:00:00","BZN|BE","Without sequence","60.83","",""
"12/02/2024 03:00:00 - 12/02/2024 04:00:00","BZN|BE","Without sequence","59.57","",""
"12/02/2024 04:00:00 - 12/02/2024 05:00:00","BZN|BE","Without sequence","59.21","",""
"12/02/2024 05:00:00 - 12/02/2024 06:00:00","BZN|BE","Without sequence","65.0","",""
"12/02/2024 06:00:00 - 12/02/2024 07:00:00","BZN|BE","Without sequence","76.0","",""
"12/02/2024 07:00:00 - 12/02/2024 08:00:00","BZN|BE","Without sequence","85.41","",""
"12/02/2024 08:00:00 - 12/02/2024 09:00:00","BZN|BE","Without sequence","104.0","",""
"12/02/2024 09:00:00 - 12/02/2024 10:00:00","BZN|BE","Without sequence","96.5","",""
"12/02/2024 10:00:00 - 12/02/2024 11:00:00","BZN|BE","Without sequence","85.47","",""
"12/02/2024 11:00:00 - 12/02/2024 12:00:00","BZN|BE","Without sequence","79.05","",""
"12/02/2024 12:00:00 - 12/02/2024 13:00:00","BZN|BE","Without sequence","67.51","",""
"12/02/2024 13:00:00 - 12/02/2024 14:00:00","BZN|BE","Without sequence","64.05","",""
"12/02/2024 14:00:00 - 12/02/2024 15:00:00","BZN|BE","Without sequence","64.39","",""
"12/02/2024 15:00:00 - 12/02/2024 16:00:00","BZN|BE","Without sequence","66.82","",""
"12/02/2024 16:00:00 - 12/02/2024 17:00:00","BZN|BE","Without sequence","73.37","",""
"12/02/2024 17:00:00 - 12/02/2024 18:00:00","BZN|BE","Without sequence","78.13","",""
"12/02/2024 18:00:00 - 12/02/2024 19:00:00","BZN|BE","Without sequence","96.0","",""
"12/02/2024 19:00:00 - 12/02/2024 20:00:00","BZN|BE","Without sequence","89.08","",""
"12/02/2024 20:00:00 - 12/02/2024 21:00:00","BZN|BE","Without sequence","79.15","",""
"12/02/2024 21:00:00 - 12/02/2024 22:00:00","BZN|BE","Without sequence","71.54","",""
"12/02/2024 22:00:00 - 12/02/2024 23:00:00","BZN|BE","Without sequence","65.87","",""
"12/02/2024 23:00:00 - 13/02/2024 00:00:00","BZN|BE","Without sequence","61.9","",""
"13/02/2024 00:00:00 - 13/02/2024 01:00:00","BZN|BE","Without sequence","68.59","",""
"13/02/2024 01:00:00 - 13/02/2024 02:00:00","BZN|BE","Without sequence","65.37","",""
"13/02/2024 02:00:00 - 13/02/2024 03:00:00","BZN|BE","Without sequence","63.41","",""
"13/02/2024 03:00:00 - 13/02/2024 04:00:00","BZN|BE","Without sequence","60.49","",""
"13/02/2024 04:00:00 - 13/02/2024 05:00:00","BZN|BE","Without sequence","60.06","",""
"13/02/2024 05:00:00 - 13/02/2024 06:00:00","BZN|BE","Without sequence","63.59","",""
"13/02/2024 06:00:00 - 13/02/2024 07:00:00","BZN|BE","Without sequence","70.71","",""
"13/02/2024 07:00:00 - 13/02/2024 08:00:00","BZN|BE","Without sequence","82.51","",""
"13/02/2024 08:00:00 - 13/02/2024 09:00:00","BZN|BE","Without sequence","89.11","",""
"13/02/2024 09:00:00 - 13/02/2024 10:00:00","BZN|BE","Without sequence","75.12","",""
"13/02/2024 10:00:00 - 13/02/2024 11:00:00","BZN|BE","Without sequence","69.21","",""
"13/02/2024 11:00:00 - 13/02/2024 12:00:00","BZN|BE","Without sequence","63.87","",""
"13/02/2024 12:00:00 - 13/02/2024 13:00:00","BZN|BE","Without sequence","60.53","",""
"13/02/2024 13:00:00 - 13/02/2024 14:00:00","BZN|BE","Without sequence","60.26","",""
"13/02/2024 14:00:00 - 13/02/2024 15:00:00","BZN|BE","Without sequence","63.1","",""
"13/02/2024 15:00:00 - 13/02/2024 16:00:00","BZN|BE","Without sequence","70.7","",""
"13/02/2024 16:00:00 - 13/02/2024 17:00:00","BZN|BE","Without sequence","76.05","",""
"13/02/2024 17:00:00 - 13/02/2024 18:00:00","BZN|BE","Without sequence","80.53","",""
"13/02/2024 18:00:00 - 13/02/2024 19:00:00","BZN|BE","Without sequence","96.74","",""
"13/02/2024 19:00:00 - 13/02/2024 20:00:00","BZN|BE","Without sequence","91.37","",""
"13/02/2024 20:00:00 - 13/02/2024 21:00:00","BZN|BE","Without sequence","78.58","",""
"13/02/2024 21:00:00 - 13/02/2024 22:00:00","BZN|BE","Without sequence","72.5","",""
"13/02/2024 22:00:00 - 13/02/2024 23:00:00","BZN|BE","Without sequence","68.78","",""
"13/02/2024 23:00:00 - 14/02/2024 00:00:00","BZN|BE","Without sequence","64.86","",""
"14/02/2024 00:00:00 - 14/02/2024 01:00:00","BZN|BE","Without sequence","60.63","",""
"14/02/2024 01:00:00 - 14/02/2024 02:00:00","BZN|BE","Without sequence","59.34","",""
"14/02/2024 02:00:00 - 14/02/2024 03:00:00","BZN|BE","Without sequence","55.76","",""
"14/02/2024 03:00:00 - 14/02/2024 04:00:00","BZN|BE","Without sequence","54.79","",""
"14/02/2024 04:00:00 - 14/02/2024 05:00:00","BZN|BE","Without sequence","55.06","",""
"14/02/2024 05:00:00 - 14/02/2024 06:00:00","BZN|BE","Without sequence","58.74","",""
"14/02/2024 06:00:00 - 14/02/2024 07:00:00","BZN|BE","Without sequence","63.93","",""
"14/02/2024 07:00:00 - 14/02/2024 08:00:00","BZN|BE","Without sequence","73.41","",""
"14/02/2024 08:00:00 - 14/02/2024 09:00:00","BZN|BE","Without sequence","80.13","",""
"14/02/2024 09:00:00 - 14/02/2024 10:00:00","BZN|BE","Without sequence","69.65","",""
"14/02/2024 10:00:00 - 14/02/2024 11:00:00","BZN|BE","Without sequence","63.86","",""
"14/02/2024 11:00:00 - 14/02/2024 12:00:00","BZN|BE","Without sequence","63.29","",""
"14/02/2024 12:00:00 - 14/02/2024 13:00:00","BZN|BE","Without sequence","60.19","",""
"14/02/2024 13:00:00 - 14/02/2024 14:00:00","BZN|BE","Without sequence","53.92","",""
"14/02/2024 14:00:00 - 14/02/2024 15:00:00","BZN|BE","Without sequence","60.0","",""
"14/02/2024 15:00:00 - 14/02/2024 16:00:00","BZN|BE","Without sequence","64.55","",""
"14/02/2024 16:00:00 - 14/02/2024 17:00:00","BZN|BE","Without sequence","66.65","",""
"14/02/2024 17:00:00 - 14/02/2024 18:00:00","BZN|BE","Without sequence","76.3","",""
"14/02/2024 18:00:00 - 14/02/2024 19:00:00","BZN|BE","Without sequence","87.8","",""
"14/02/2024 19:00:00 - 14/02/2024 20:00:00","BZN|BE","Without sequence","84.79","",""
"14/02/2024 20:00:00 - 14/02/2024 21:00:00","BZN|BE","Without sequence","76.77","",""
"14/02/2024 21:00:00 - 14/02/2024 22:00:00","BZN|BE","Without sequence","69.58","",""
"14/02/2024 22:00:00 - 14/02/2024 23:00:00","BZN|BE","Without sequence","68.2","",""
"14/02/2024 23:00:00 - 15/02/2024 00:00:00","BZN|BE","Without sequence","63.8","",""
"15/02/2024 00:00:00 - 15/02/2024 01:00:00","BZN|BE","Without sequence","61.62","",""
"15/02/2024 01:00:00 - 15/02/2024 02:00:00","BZN|BE","Without sequence","57.51","",""
"15/02/2024 02:00:00 - 15/02/2024 03:00:00","BZN|BE","Without sequence","54.53","",""
"15/02/2024 03:00:00 - 15/02/2024 04:00:00","BZN|BE","Without sequence","50.41","",""
"15/02/2024 04:00:00 - 15/02/2024 05:00:00","BZN|BE","Without sequence","48.06","",""
"15/02/2024 05:00:00 - 15/02/2024 06:00:00","BZN|BE","Without sequence","53.04","",""
"15/02/2024 06:00:00 - 15/02/2024 07:00:00","BZN|BE","Without sequence","63.89","",""
"15/02/2024 07:00:00 - 15/02/2024 08:00:00","BZN|BE","Without sequence","73.16","",""
"15/02/2024 08:00:00 - 15/02/2024 09:00:00","BZN|BE","Without sequence","79.44","",""
"15/02/2024 09:00:00 - 15/02/2024 10:00:00","BZN|BE","Without sequence","75.02","",""
"15/02/2024 10:00:00 - 15/02/2024 11:00:00","BZN|BE","Without sequence","70.99","",""
"15/02/2024 11:00:00 - 15/02/2024 12:00:00","BZN|BE","Without sequence","63.54","",""
"15/02/2024 12:00:00 - 15/02/2024 13:00:00","BZN|BE","Without sequence","58.43","",""
"15/02/2024 13:00:00 - 15/02/2024 14:00:00","BZN|BE","Without sequence","55.54","",""
"15/02/2024 14:00:00 - 15/02/2024 15:00:00","BZN|BE","Without sequence","55.67","",""
"15/02/2024 15:00:00 - 15/02/2024 16:00:00","BZN|BE","Without sequence","58.54","",""
"15/02/2024 16:00:00 - 15/02/2024 17:00:00","BZN|BE","Without sequence","59.25","",""
"15/02/2024 17:00:00 - 15/02/2024 18:00:00","BZN|BE","Without sequence","67.14","",""
"15/02/2024 18:00:00 - 15/02/2024 19:00:00","BZN|BE","Without sequence","76.38","",""
"15/02/2024 19:00:00 - 15/02/2024 20:00:00","BZN|BE","Without sequence","72.94","",""
"15/02/2024 20:00:00 - 15/02/2024 21:00:00","BZN|BE","Without sequence","66.14","",""
"15/02/2024 21:00:00 - 15/02/2024 22:00:00","BZN|BE","Without sequence","61.12","",""
"15/02/2024 22:00:00 - 15/02/2024 23:00:00","BZN|BE","Without sequence","60.92","",""
"15/02/2024 23:00:00 - 16/02/2024 00:00:00","BZN|BE","Without sequence","56.97","",""
"16/02/2024 00:00:00 - 16/02/2024 01:00:00","BZN|BE","Without sequence","51.76","",""
"16/02/2024 01:00:00 - 16/02/2024 02:00:00","BZN|BE","Without sequence","51.08","",""
"16/02/2024 02:00:00 - 16/02/2024 03:00:00","BZN|BE","Without sequence","49.92","",""
"16/02/2024 03:00:00 - 16/02/2024 04:00:00","BZN|BE","Without sequence","47.81","",""
"16/02/2024 04:00:00 - 16/02/2024 05:00:00","BZN|BE","Without sequence","46.02","",""
"16/02/2024 05:00:00 - 16/02/2024 06:00:00","BZN|BE","Without sequence","49.09","",""
"16/02/2024 06:00:00 - 16/02/2024 07:00:00","BZN|BE","Without sequence","55.22","",""
"16/02/2024 07:00:00 - 16/02/2024 08:00:00","BZN|BE","Without sequence","69.27","",""
"16/02/2024 08:00:00 - 16/02/2024 09:00:00","BZN|BE","Without sequence","70.5","",""
"16/02/2024 09:00:00 - 16/02/2024 10:00:00","BZN|BE","Without sequence","66.08","",""
"16/02/2024 10:00:00 - 16/02/2024 11:00:00","BZN|BE","Without sequence","57.51","",""
"16/02/2024 11:00:00 - 16/02/2024 12:00:00","BZN|BE","Without sequence","59.0","",""
"16/02/2024 12:00:00 - 16/02/2024 13:00:00","BZN|BE","Without sequence","57.15","",""
"16/02/2024 13:00:00 - 16/02/2024 14:00:00","BZN|BE","Without sequence","55.53","",""
"16/02/2024 14:00:00 - 16/02/2024 15:00:00","BZN|BE","Without sequence","57.6","",""
"16/02/2024 15:00:00 - 16/02/2024 16:00:00","BZN|BE","Without sequence","63.21","",""
"16/02/2024 16:00:00 - 16/02/2024 17:00:00","BZN|BE","Without sequence","70.01","",""
"16/02/2024 17:00:00 - 16/02/2024 18:00:00","BZN|BE","Without sequence","71.11","",""
"16/02/2024 18:00:00 - 16/02/2024 19:00:00","BZN|BE","Without sequence","78.32","",""
"16/02/2024 19:00:00 - 16/02/2024 20:00:00","BZN|BE","Without sequence","78.37","",""
"16/02/2024 20:00:00 - 16/02/2024 21:00:00","BZN|BE","Without sequence","73.29","",""
"16/02/2024 21:00:00 - 16/02/2024 22:00:00","BZN|BE","Without sequence","69.67","",""
"16/02/2024 22:00:00 - 16/02/2024 23:00:00","BZN|BE","Without sequence","68.63","",""
"16/02/2024 23:00:00 - 17/02/2024 00:00:00","BZN|BE","Without sequence","62.22","",""
"17/02/2024 00:00:00 - 17/02/2024 01:00:00","BZN|BE","Without sequence","60.87","",""
"17/02/2024 01:00:00 - 17/02/2024 02:00:00","BZN|BE","Without sequence","59.38","",""
"17/02/2024 02:00:00 - 17/02/2024 03:00:00","BZN|BE","Without sequence","59.42","",""
"17/02/2024 03:00:00 - 17/02/2024 04:00:00","BZN|BE","Without sequence","56.65","",""
"17/02/2024 04:00:00 - 17/02/2024 05:00:00","BZN|BE","Without sequence","56.11","",""
"17/02/2024 05:00:00 - 17/02/2024 06:00:00","BZN|BE","Without sequence","59.3","",""
"17/02/2024 06:00:00 - 17/02/2024 07:00:00","BZN|BE","Without sequence","56.94","",""
"17/02/2024 07:00:00 - 17/02/2024 08:00:00","BZN|BE","Without sequence","60.81","",""
"17/02/2024 08:00:00 - 17/02/2024 09:00:00","BZN|BE","Without sequence","68.4","",""
"17/02/2024 09:00:00 - 17/02/2024 10:00:00","BZN|BE","Without sequence","70.86","",""
"17/02/2024 10:00:00 - 17/02/2024 11:00:00","BZN|BE","Without sequence","63.57","",""
"17/02/2024 11:00:00 - 17/02/2024 12:00:00","BZN|BE","Without sequence","60.69","",""
"17/02/2024 12:00:00 - 17/02/2024 13:00:00","BZN|BE","Without sequence","58.22","",""
"17/02/2024 13:00:00 - 17/02/2024 14:00:00","BZN|BE","Without sequence","55.24","",""
"17/02/2024 14:00:00 - 17/02/2024 15:00:00","BZN|BE","Without sequence","59.09","",""
"17/02/2024 15:00:00 - 17/02/2024 16:00:00","BZN|BE","Without sequence","59.03","",""
"17/02/2024 16:00:00 - 17/02/2024 17:00:00","BZN|BE","Without sequence","59.65","",""
"17/02/2024 17:00:00 - 17/02/2024 18:00:00","BZN|BE","Without sequence","75.18","",""
"17/02/2024 18:00:00 - 17/02/2024 19:00:00","BZN|BE","Without sequence","84.23","",""
"17/02/2024 19:00:00 - 17/02/2024 20:00:00","BZN|BE","Without sequence","85.81","",""
"17/02/2024 20:00:00 - 17/02/2024 21:00:00","BZN|BE","Without sequence","77.36","",""
"17/02/2024 21:00:00 - 17/02/2024 22:00:00","BZN|BE","Without sequence","72.27","",""
"17/02/2024 22:00:00 - 17/02/2024 23:00:00","BZN|BE","Without sequence","69.91","",""
"17/02/2024 23:00:00 - 18/02/2024 00:00:00","BZN|BE","Without sequence","69.11","",""
"18/02/2024 00:00:00 - 18/02/2024 01:00:00","BZN|BE","Without sequence","60.93","",""
"18/02/2024 01:00:00 - 18/02/2024 02:00:00","BZN|BE","Without sequence","54.81","",""
"18/02/2024 02:00:00 - 18/02/2024 03:00:00","BZN|BE","Without sequence","51.2","",""
"18/02/2024 03:00:00 - 18/02/2024 04:00:00","BZN|BE","Without sequence","49.62","",""
"18/02/2024 04:00:00 - 18/02/2024 05:00:00","BZN|BE","Without sequence","48.7","",""
"18/02/2024 05:00:00 - 18/02/2024 06:00:00","BZN|BE","Without sequence","48.47","",""
"18/02/2024 06:00:00 - 18/02/2024 07:00:00","BZN|BE","Without sequence","46.02","",""
"18/02/2024 07:00:00 - 18/02/2024 08:00:00","BZN|BE","Without sequence","48.97","",""
"18/02/2024 08:00:00 - 18/02/2024 09:00:00","BZN|BE","Without sequence","47.28","",""
"18/02/2024 09:00:00 - 18/02/2024 10:00:00","BZN|BE","Without sequence","43.03","",""
"18/02/2024 10:00:00 - 18/02/2024 11:00:00","BZN|BE","Without sequence","40.45","",""
"18/02/2024 11:00:00 - 18/02/2024 12:00:00","BZN|BE","Without sequence","41.0","",""
"18/02/2024 12:00:00 - 18/02/2024 13:00:00","BZN|BE","Without sequence","38.51","",""
"18/02/2024 13:00:00 - 18/02/2024 14:00:00","BZN|BE","Without sequence","37.71","",""
"18/02/2024 14:00:00 - 18/02/2024 15:00:00","BZN|BE","Without sequence","40.36","",""
"18/02/2024 15:00:00 - 18/02/2024 16:00:00","BZN|BE","Without sequence","42.53","",""
"18/02/2024 16:00:00 - 18/02/2024 17:00:00","BZN|BE","Without sequence","45.44","",""
"18/02/2024 17:00:00 - 18/02/2024 18:00:00","BZN|BE","Without sequence","54.05","",""
"18/02/2024 18:00:00 - 18/02/2024 19:00:00","BZN|BE","Without sequence","62.8","",""
"18/02/2024 19:00:00 - 18/02/2024 20:00:00","BZN|BE","Without sequence","68.48","",""
"18/02/2024 20:00:00 - 18/02/2024 21:00:00","BZN|BE","Without sequence","64.71","",""
"18/02/2024 21:00:00 - 18/02/2024 22:00:00","BZN|BE","Without sequence","59.83","",""
"18/02/2024 22:00:00 - 18/02/2024 23:00:00","BZN|BE","Without sequence","57.33","",""
"18/02/2024 23:00:00 - 19/02/2024 00:00:00","BZN|BE","Without sequence","53.94","",""
"19/02/2024 00:00:00 - 19/02/2024 01:00:00","BZN|BE","Without sequence","44.0","",""
"19/02/2024 01:00:00 - 19/02/2024 02:00:00","BZN|BE","Without sequence","44.84","",""
"19/02/2024 02:00:00 - 19/02/2024 03:00:00","BZN|BE","Without sequence","44.79","",""
"19/02/2024 03:00:00 - 19/02/2024 04:00:00","BZN|BE","Without sequence","43.91","",""
"19/02/2024 04:00:00 - 19/02/2024 05:00:00","BZN|BE","Without sequence","44.92","",""
"19/02/2024 05:00:00 - 19/02/2024 06:00:00","BZN|BE","Without sequence","51.57","",""
"19/02/2024 06:00:00 - 19/02/2024 07:00:00","BZN|BE","Without sequence","68.71","",""
"19/02/2024 07:00:00 - 19/02/2024 08:00:00","BZN|BE","Without sequence","79.17","",""
"19/02/2024 08:00:00 - 19/02/2024 09:00:00","BZN|BE","Without sequence","83.9","",""
"19/02/2024 09:00:00 - 19/02/2024 10:00:00","BZN|BE","Without sequence","75.08","",""
"19/02/2024 10:00:00 - 19/02/2024 11:00:00","BZN|BE","Without sequence","70.93","",""
"19/02/2024 11:00:00 - 19/02/2024 12:00:00","BZN|BE","Without sequence","69.3","",""
"19/02/2024 12:00:00 - 19/02/2024 13:00:00","BZN|BE","Without sequence","61.28","",""
"19/02/2024 13:00:00 - 19/02/2024 14:00:00","BZN|BE","Without sequence","54.84","",""
"19/02/2024 14:00:00 - 19/02/2024 15:00:00","BZN|BE","Without sequence","54.68","",""
"19/02/2024 15:00:00 - 19/02/2024 16:00:00","BZN|BE","Without sequence","57.14","",""
"19/02/2024 16:00:00 - 19/02/2024 17:00:00","BZN|BE","Without sequence","62.91","",""
"19/02/2024 17:00:00 - 19/02/2024 18:00:00","BZN|BE","Without sequence","72.04","",""
"19/02/2024 18:00:00 - 19/02/2024 19:00:00","BZN|BE","Without sequence","97.54","",""
"19/02/2024 19:00:00 - 19/02/2024 20:00:00","BZN|BE","Without sequence","80.07","",""
"19/02/2024 20:00:00 - 19/02/2024 21:00:00","BZN|BE","Without sequence","72.04","",""
"19/02/2024 21:00:00 - 19/02/2024 22:00:00","BZN|BE","Without sequence","67.51","",""
"19/02/2024 22:00:00 - 19/02/2024 23:00:00","BZN|BE","Without sequence","66.27","",""
"19/02/2024 23:00:00 - 20/02/2024 00:00:00","BZN|BE","Without sequence","59.07","",""
"20/02/2024 00:00:00 - 20/02/2024 01:00:00","BZN|BE","Without sequence","58.06","",""
"20/02/2024 01:00:00 - 20/02/2024 02:00:00","BZN|BE","Without sequence","54.32","",""
"20/02/2024 02:00:00 - 20/02/2024 03:00:00","BZN|BE","Without sequence","53.96","",""
"20/02/2024 03:00:00 - 20/02/2024 04:00:00","BZN|BE","Without sequence","54.65","",""
"20/02/2024 04:00:00 - 20/02/2024 05:00:00","BZN|BE","Without sequence","53.02","",""
"20/02/2024 05:00:00 - 20/02/2024 06:00:00","BZN|BE","Without sequence","54.85","",""
"20/02/2024 06:00:00 - 20/02/2024 07:00:00","BZN|BE","Without sequence","70.89","",""
"20/02/2024 07:00:00 - 20/02/2024 08:00:00","BZN|BE","Without sequence","79.11","",""
"20/02/2024 08:00:00 - 20/02/2024 09:00:00","BZN|BE","Without sequence","85.29","",""
"20/02/2024 09:00:00 - 20/02/2024 10:00:00","BZN|BE","Without sequence","78.71","",""
"20/02/2024 10:00:00 - 20/02/2024 11:00:00","BZN|BE","Without sequence","69.86","",""
"20/02/2024 11:00:00 - 20/02/2024 12:00:00","BZN|BE","Without sequence","60.98","",""
"20/02/2024 12:00:00 - 20/02/2024 13:00:00","BZN|BE","Without sequence","53.63","",""
"20/02/2024 13:00:00 - 20/02/2024 14:00:00","BZN|BE","Without sequence","51.67","",""
"20/02/2024 14:00:00 - 20/02/2024 15:00:00","BZN|BE","Without sequence","52.04","",""
"20/02/2024 15:00:00 - 20/02/2024 16:00:00","BZN|BE","Without sequence","56.27","",""
"20/02/2024 16:00:00 - 20/02/2024 17:00:00","BZN|BE","Without sequence","61.5","",""
"20/02/2024 17:00:00 - 20/02/2024 18:00:00","BZN|BE","Without sequence","66.02","",""
"20/02/2024 18:00:00 - 20/02/2024 19:00:00","BZN|BE","Without sequence","71.59","",""
"20/02/2024 19:00:00 - 20/02/2024 20:00:00","BZN|BE","Without sequence","75.31","",""
"20/02/2024 20:00:00 - 20/02/2024 21:00:00","BZN|BE","Without sequence","68.44","",""
"20/02/2024 21:00:00 - 20/02/2024 22:00:00","BZN|BE","Without sequence","65.92","",""
"20/02/2024 22:00:00 - 20/02/2024 23:00:00","BZN|BE","Without sequence","65.73","",""
"20/02/2024 23:00:00 - 21/02/2024 00:00:00","BZN|BE","Without sequence","55.3","",""
"21/02/2024 00:00:00 - 21/02/2024 01:00:00","BZN|BE","Without sequence","53.95","",""
"21/02/2024 01:00:00 - 21/02/2024 02:00:00","BZN|BE","Without sequence","49.99","",""
"21/02/2024 02:00:00 - 21/02/2024 03:00:00","BZN|BE","Without sequence","46.9","",""
"21/02/2024 03:00:00 - 21/02/2024 04:00:00","BZN|BE","Without sequence","44.85","",""
"21/02/2024 04:00:00 - 21/02/2024 05:00:00","BZN|BE","Without sequence","45.51","",""
"21/02/2024 05:00:00 - 21/02/2024 06:00:00","BZN|BE","Without sequence","50.14","",""
"21/02/2024 06:00:00 - 21/02/2024 07:00:00","BZN|BE","Without sequence","63.1","",""
"21/02/2024 07:00:00 - 21/02/2024 08:00:00","BZN|BE","Without sequence","74.24","",""
"21/02/2024 08:00:00 - 21/02/2024 09:00:00","BZN|BE","Without sequence","80.1","",""
"21/02/2024 09:00:00 - 21/02/2024 10:00:00","BZN|BE","Without sequence","67.53","",""
"21/02/2024 10:00:00 - 21/02/2024 11:00:00","BZN|BE","Without sequence","64.1","",""
"21/02/2024 11:00:00 - 21/02/2024 12:00:00","BZN|BE","Without sequence","60.39","",""
