"MTU","Out Area","In Area","Physical Flow (MW)"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|ES","BZN|FR","1125.15"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|IT-North","1586.25"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|DE-LU","2970.37"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|GB(IFA)","1016.75"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|BE","2693.67"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|CH","2364.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|GB","3062.75"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|GB(ElecLink)","1021.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|FR","BZN|GB(IFA2)","1025.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|ES","BZN|FR","1760.12"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|IT-North","1383.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|DE-LU","2479.31"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|GB(IFA)","1017.25"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|BE","2522.11"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|CH","1234.50"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|GB","2992.25"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|GB(ElecLink)","950.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|FR","BZN|GB(IFA2)","1025.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|ES","BZN|FR","2240.87"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|IT-North","1568.25"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|DE-LU","2629.06"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|GB(IFA)","829.25"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|BE","2633.25"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|CH","838.50"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|GB","2590.75"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|GB(ElecLink)","924.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|FR","BZN|GB(IFA2)","837.50"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|ES","BZN|FR","2223.95"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|IT-North","1683.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|DE-LU","2539.94"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|GB(IFA)","988.25"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|BE","2876.34"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|CH","1559.75"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|GB","3004.50"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|GB(ElecLink)","1020.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|FR","BZN|GB(IFA2)","996.25"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|ES","BZN|FR","1931.02"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|IT-North","1753.50"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|DE-LU","2438.42"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|GB(IFA)","1018.50"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|BE","2889.81"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|CH","2156.75"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|GB","3064.50"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|ES","BZN|FR","1933.84"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|IT-North","1848.25"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|DE-LU","2784.78"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|GB(IFA)","1019.50"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|BE","2261.64"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|CH","2383.25"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|GB","3065.50"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|ES","BZN|FR","1850.99"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|IT-North","1844.75"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|DE-LU","2871.81"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|GB(IFA)","1018.25"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|BE","1792.54"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|CH","2685.50"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|GB","3064.75"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|FR","BZN|GB(IFA2)","1024.50"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|ES","BZN|FR","1894.40"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|IT-North","1790.25"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|DE-LU","2895.97"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|GB(IFA)","1018.75"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|BE","1183.90"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|CH","3030.25"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|GB","3066.25"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|FR","BZN|GB(IFA2)","1024.50"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|ES","BZN|FR","1997.42"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|IT-North","1812.75"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|DE-LU","3087.94"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|GB(IFA)","1018.75"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|BE","1064.51"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|CH","3246.50"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|GB","3065.75"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|ES","BZN|FR","2060.07"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|IT-North","2050.25"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|DE-LU","3367.66"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|GB(IFA)","1018.25"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|BE","1495.52"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|CH","3743.75"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|GB","3065.50"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|FR","BZN|GB(IFA2)","1024.25"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|ES","BZN|FR","2406.99"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|IT-North","1979.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|DE-LU","3491.65"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|GB(IFA)","1017.50"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|BE","1616.56"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|CH","3526.50"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|GB","3064.75"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|FR","BZN|GB(IFA2)","1024.25"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|ES","BZN|FR","2232.47"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|IT-North","1757.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|DE-LU","3325.87"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|GB(IFA)","1018.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|BE","1889.50"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|CH","2865.25"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|GB","3065.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|ES","BZN|FR","2541.77"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|IT-North","1457.25"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|DE-LU","3358.83"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|GB(IFA)","1019.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|BE","2520.15"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|CH","1877.50"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|GB","3065.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|ES","BZN|FR","2652.81"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|IT-North","1269.25"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|DE-LU","3193.55"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|GB(IFA)","1018.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|BE","2388.31"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|CH","1218.50"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|ES","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|GB","3064.25"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|FR","BZN|GB(IFA2)","1024.25"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|BE","BZN|FR","0.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|CH","BZN|FR","0.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|ES","BZN|FR","690.33"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|IT-North","1312.75"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|DE-LU","3053.46"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|GB(IFA)","1017.25"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|BE","3006.59"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|CH","889.75"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|ES","125.79"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|GB","3063.25"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|GB","BZN|FR","0.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"07/05/2024 21:00:00 - 07/05/2024 22:00:00","BZN|IT-North","BZN|FR","0.00"
"07/05/2024 21:00:00 - 07/05/2024 22:00:00","BZN|DE-LU","BZN|FR","0.00"
"07/05/2024 21:00:00 - 07/05/2024 22:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"07/05/2024 21:00:00 - 07/05/2024 22:00:00","BZN|BE","BZN|FR","0.00"
