"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"07/06/2024 01:00:00 - 07/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","117.13","",""
"07/06/2024 02:00:00 - 07/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","112.0","",""
"07/06/2024 03:00:00 - 07/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","99.84","",""
"07/06/2024 04:00:00 - 07/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","90.61","",""
"07/06/2024 05:00:00 - 07/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","89.21","",""
"07/06/2024 06:00:00 - 07/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","91.01","",""
"07/06/2024 07:00:00 - 07/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","108.06","",""
"07/06/2024 08:00:00 - 07/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","115.04","",""
"07/06/2024 09:00:00 - 07/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","125.51","",""
"07/06/2024 10:00:00 - 07/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","140.2","",""
"07/06/2024 11:00:00 - 07/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","109.0","",""
"07/06/2024 12:00:00 - 07/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","95.0","",""
"07/06/2024 13:00:00 - 07/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","95.0","",""
"07/06/2024 14:00:00 - 07/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","83.4","",""
"07/06/2024 15:00:00 - 07/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","82.13","",""
"07/06/2024 16:00:00 - 07/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","82.43","",""
"07/06/2024 17:00:00 - 07/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","82.67","",""
"07/06/2024 18:00:00 - 07/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","95.0","",""
"07/06/2024 19:00:00 - 07/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","115.0","",""
"07/06/2024 20:00:00 - 07/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","120.0","",""
"07/06/2024 21:00:00 - 07/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","128.52","",""
"07/06/2024 22:00:00 - 07/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","127.9","",""
"07/06/2024 23:00:00 - 08/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","121.0","",""
"08/06/2024 00:00:00 - 08/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","133.1","",""
"08/06/2024 01:00:00 - 08/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","115.0","",""
"08/06/2024 02:00:00 - 08/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","91.0","",""
"08/06/2024 03:00:00 - 08/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","85.0","",""
"08/06/2024 04:00:00 - 08/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","80.93","",""
"08/06/2024 05:00:00 - 08/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","80.12","",""
"08/06/2024 06:00:00 - 08/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","72.61","",""
"08/06/2024 07:00:00 - 08/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","80.93","",""
"08/06/2024 08:00:00 - 08/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","82.96","",""
"08/06/2024 09:00:00 - 08/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","90.15","",""
"08/06/2024 10:00:00 - 08/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","92.44","",""
"08/06/2024 11:00:00 - 08/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","94.8","",""
"08/06/2024 12:00:00 - 08/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","94.4","",""
"08/06/2024 13:00:00 - 08/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","95.0","",""
"08/06/2024 14:00:00 - 08/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","86.34","",""
"08/06/2024 15:00:00 - 08/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","81.26","",""
"08/06/2024 16:00:00 - 08/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","79.0","",""
"08/06/2024 17:00:00 - 08/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","79.05","",""
"08/06/2024 18:00:00 - 08/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","86.34","",""
"08/06/2024 19:00:00 - 08/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","99.85","",""
"08/06/2024 20:00:00 - 08/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","108.35","",""
"08/06/2024 21:00:00 - 08/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","116.51","",""
"08/06/2024 22:00:00 - 08/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","114.0","",""
"08/06/2024 23:00:00 - 09/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","104.27","",""
"09/06/2024 00:00:00 - 09/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","87.9","",""
"09/06/2024 01:00:00 - 09/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","74.31","",""
"09/06/2024 02:00:00 - 09/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","73.95","",""
"09/06/2024 03:00:00 - 09/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","73.95","",""
"09/06/2024 04:00:00 - 09/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","73.95","",""
"09/06/2024 05:00:00 - 09/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","58.64","",""
"09/06/2024 06:00:00 - 09/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","69.2","",""
"09/06/2024 07:00:00 - 09/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","73.95","",""
"09/06/2024 08:00:00 - 09/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","72.7","",""
"09/06/2024 09:00:00 - 09/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","65.31","",""
"09/06/2024 10:00:00 - 09/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","73.95","",""
"09/06/2024 11:00:00 - 09/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","75.68","",""
"09/06/2024 12:00:00 - 09/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","88.22","",""
"09/06/2024 13:00:00 - 09/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","88.22","",""
"09/06/2024 14:00:00 - 09/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","88.22","",""
"09/06/2024 15:00:00 - 09/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","84.0","",""
"09/06/2024 16:00:00 - 09/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","83.09","",""
"09/06/2024 17:00:00 - 09/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","93.5","",""
"09/06/2024 18:00:00 - 09/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","116.8","",""
"09/06/2024 19:00:00 - 09/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","122.2","",""
"09/06/2024 20:00:00 - 09/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","128.31","",""
"09/06/2024 21:00:00 - 09/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","127.78","",""
"09/06/2024 22:00:00 - 09/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","129.54","",""
"09/06/2024 23:00:00 - 10/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","119.8","",""
"10/06/2024 00:00:00 - 10/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","105.43","",""
"10/06/2024 01:00:00 - 10/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","87.42","",""
"10/06/2024 02:00:00 - 10/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","87.15","",""
"10/06/2024 03:00:00 - 10/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","89.3","",""
"10/06/2024 04:00:00 - 10/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","88.67","",""
"10/06/2024 05:00:00 - 10/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","89.5","",""
"10/06/2024 06:00:00 - 10/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","93.0","",""
"10/06/2024 07:00:00 - 10/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","129.1","",""
"10/06/2024 08:00:00 - 10/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","125.5","",""
"10/06/2024 09:00:00 - 10/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","138.0","",""
"10/06/2024 10:00:00 - 10/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","122.0","",""
"10/06/2024 11:00:00 - 10/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","105.84","",""
"10/06/2024 12:00:00 - 10/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","106.8","",""
"10/06/2024 13:00:00 - 10/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","101.7","",""
"10/06/2024 14:00:00 - 10/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","90.86","",""
"10/06/2024 15:00:00 - 10/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","86.79","",""
"10/06/2024 16:00:00 - 10/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","84.0","",""
"10/06/2024 17:00:00 - 10/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","88.2","",""
"10/06/2024 18:00:00 - 10/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","105.0","",""
"10/06/2024 19:00:00 - 10/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","115.99","",""
"10/06/2024 20:00:00 - 10/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","120.0","",""
"10/06/2024 21:00:00 - 10/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","125.0","",""
"10/06/2024 22:00:00 - 10/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","127.42","",""
"10/06/2024 23:00:00 - 11/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","126.57","",""
"11/06/2024 00:00:00 - 11/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","120.0","",""
"11/06/2024 01:00:00 - 11/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","101.54","",""
"11/06/2024 02:00:00 - 11/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","97.2","",""
"11/06/2024 03:00:00 - 11/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","99.82","",""
"11/06/2024 04:00:00 - 11/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","100.0","",""
"11/06/2024 05:00:00 - 11/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","102.8","",""
"11/06/2024 06:00:00 - 11/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","100.2","",""
"11/06/2024 07:00:00 - 11/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","95.03","",""
"11/06/2024 08:00:00 - 11/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","127.8","",""
"11/06/2024 09:00:00 - 11/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","143.7","",""
"11/06/2024 10:00:00 - 11/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","128.79","",""
"11/06/2024 11:00:00 - 11/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","114.99","",""
"11/06/2024 12:00:00 - 11/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","109.2","",""
"11/06/2024 13:00:00 - 11/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","112.5","",""
"11/06/2024 14:00:00 - 11/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","106.67","",""
"11/06/2024 15:00:00 - 11/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","103.09","",""
"11/06/2024 16:00:00 - 11/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","103.09","",""
"11/06/2024 17:00:00 - 11/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","104.89","",""
"11/06/2024 18:00:00 - 11/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","123.05","",""
"11/06/2024 19:00:00 - 11/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","128.73","",""
"11/06/2024 20:00:00 - 11/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","130.17","",""
"11/06/2024 21:00:00 - 11/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","137.13","",""
"11/06/2024 22:00:00 - 11/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","134.64","",""
"11/06/2024 23:00:00 - 12/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","129.17","",""
"12/06/2024 00:00:00 - 12/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","105.68","",""
"12/06/2024 01:00:00 - 12/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","101.0","",""
"12/06/2024 02:00:00 - 12/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","100.0","",""
"12/06/2024 03:00:00 - 12/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","99.7","",""
"12/06/2024 04:00:00 - 12/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","97.93","",""
"12/06/2024 05:00:00 - 12/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","97.35","",""
"12/06/2024 06:00:00 - 12/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","103.29","",""
"12/06/2024 07:00:00 - 12/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","114.18","",""
"12/06/2024 08:00:00 - 12/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","127.0","",""
"12/06/2024 09:00:00 - 12/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","161.13","",""
"12/06/2024 10:00:00 - 12/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","156.5","",""
"12/06/2024 11:00:00 - 12/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","152.2","",""
"12/06/2024 12:00:00 - 12/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","144.7","",""
"12/06/2024 13:00:00 - 12/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","141.0","",""
"12/06/2024 14:00:00 - 12/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","126.3","",""
"12/06/2024 15:00:00 - 12/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","118.22","",""
"12/06/2024 16:00:00 - 12/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","117.1","",""
"12/06/2024 17:00:00 - 12/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","120.08","",""
"12/06/2024 18:00:00 - 12/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","130.9","",""
"12/06/2024 19:00:00 - 12/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","138.91","",""
"12/06/2024 20:00:00 - 12/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","145.07","",""
"12/06/2024 21:00:00 - 12/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","144.0","",""
"12/06/2024 22:00:00 - 12/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","130.42","",""
"12/06/2024 23:00:00 - 13/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","107.53","",""
"13/06/2024 00:00:00 - 13/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","125.29","",""
"13/06/2024 01:00:00 - 13/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","102.11","",""
"13/06/2024 02:00:00 - 13/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","94.93","",""
"13/06/2024 03:00:00 - 13/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","88.3","",""
"13/06/2024 04:00:00 - 13/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","84.0","",""
"13/06/2024 05:00:00 - 13/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","80.77","",""
"13/06/2024 06:00:00 - 13/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","84.25","",""
"13/06/2024 07:00:00 - 13/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","104.67","",""
"13/06/2024 08:00:00 - 13/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","108.57","",""
"13/06/2024 09:00:00 - 13/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","114.07","",""
"13/06/2024 10:00:00 - 13/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","112.0","",""
"13/06/2024 11:00:00 - 13/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","100.0","",""
"13/06/2024 12:00:00 - 13/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","104.89","",""
"13/06/2024 13:00:00 - 13/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","97.31","",""
"13/06/2024 14:00:00 - 13/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","89.88","",""
"13/06/2024 15:00:00 - 13/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","83.69","",""
"13/06/2024 16:00:00 - 13/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","80.0","",""
"13/06/2024 17:00:00 - 13/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","87.06","",""
"13/06/2024 18:00:00 - 13/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","103.15","",""
"13/06/2024 19:00:00 - 13/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","115.0","",""
"13/06/2024 20:00:00 - 13/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","122.23","",""
"13/06/2024 21:00:00 - 13/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","119.0","",""
"13/06/2024 22:00:00 - 13/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","111.12","",""
"13/06/2024 23:00:00 - 14/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","101.14","",""
"14/06/2024 00:00:00 - 14/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","77.91","",""
"14/06/2024 01:00:00 - 14/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","71.3","",""
"14/06/2024 02:00:00 - 14/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","57.39","",""
"14/06/2024 03:00:00 - 14/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","54.08","",""
"14/06/2024 04:00:00 - 14/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","55.0","",""
"14/06/2024 05:00:00 - 14/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","65.0","",""
"14/06/2024 06:00:00 - 14/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","76.33","",""
"14/06/2024 07:00:00 - 14/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","98.91","",""
"14/06/2024 08:00:00 - 14/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","120.5","",""
"14/06/2024 09:00:00 - 14/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","140.58","",""
"14/06/2024 10:00:00 - 14/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","131.27","",""
"14/06/2024 11:00:00 - 14/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","120.52","",""
"14/06/2024 12:00:00 - 14/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","116.14","",""
"14/06/2024 13:00:00 - 14/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","121.7","",""
"14/06/2024 14:00:00 - 14/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","102.61","",""
"14/06/2024 15:00:00 - 14/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","89.09","",""
"14/06/2024 16:00:00 - 14/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","83.94","",""
"14/06/2024 17:00:00 - 14/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","89.0","",""
"14/06/2024 18:00:00 - 14/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","104.03","",""
"14/06/2024 19:00:00 - 14/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","120.03","",""
"14/06/2024 20:00:00 - 14/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","130.7","",""
"14/06/2024 21:00:00 - 14/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","131.9","",""
"14/06/2024 22:00:00 - 14/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","127.05","",""
"14/06/2024 23:00:00 - 15/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","106.22","",""
"15/06/2024 00:00:00 - 15/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","124.0","",""
"15/06/2024 01:00:00 - 15/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","102.3","",""
"15/06/2024 02:00:00 - 15/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","92.71","",""
"15/06/2024 03:00:00 - 15/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","88.0","",""
"15/06/2024 04:00:00 - 15/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","83.88","",""
"15/06/2024 05:00:00 - 15/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","78.49","",""
"15/06/2024 06:00:00 - 15/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","76.37","",""
"15/06/2024 07:00:00 - 15/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","85.0","",""
"15/06/2024 08:00:00 - 15/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","95.0","",""
"15/06/2024 09:00:00 - 15/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","107.35","",""
"15/06/2024 10:00:00 - 15/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","110.06","",""
"15/06/2024 11:00:00 - 15/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","105.21","",""
"15/06/2024 12:00:00 - 15/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","94.11","",""
"15/06/2024 13:00:00 - 15/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","90.0","",""
"15/06/2024 14:00:00 - 15/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","81.0","",""
"15/06/2024 15:00:00 - 15/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","76.37","",""
"15/06/2024 16:00:00 - 15/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","76.37","",""
"15/06/2024 17:00:00 - 15/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","91.0","",""
"15/06/2024 18:00:00 - 15/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","110.0","",""
"15/06/2024 19:00:00 - 15/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","118.93","",""
"15/06/2024 20:00:00 - 15/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","129.98","",""
"15/06/2024 21:00:00 - 15/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","132.32","",""
"15/06/2024 22:00:00 - 15/06/2024 23:00:00","BZN|IE(SEM)","Without sequence","143.9","",""
"15/06/2024 23:00:00 - 16/06/2024 00:00:00","BZN|IE(SEM)","Without sequence","152.11","",""
"16/06/2024 00:00:00 - 16/06/2024 01:00:00","BZN|IE(SEM)","Without sequence","141.0","",""
"16/06/2024 01:00:00 - 16/06/2024 02:00:00","BZN|IE(SEM)","Without sequence","118.9","",""
"16/06/2024 02:00:00 - 16/06/2024 03:00:00","BZN|IE(SEM)","Without sequence","102.02","",""
"16/06/2024 03:00:00 - 16/06/2024 04:00:00","BZN|IE(SEM)","Without sequence","99.7","",""
"16/06/2024 04:00:00 - 16/06/2024 05:00:00","BZN|IE(SEM)","Without sequence","99.7","",""
"16/06/2024 05:00:00 - 16/06/2024 06:00:00","BZN|IE(SEM)","Without sequence","95.0","",""
"16/06/2024 06:00:00 - 16/06/2024 07:00:00","BZN|IE(SEM)","Without sequence","91.43","",""
"16/06/2024 07:00:00 - 16/06/2024 08:00:00","BZN|IE(SEM)","Without sequence","91.21","",""
"16/06/2024 08:00:00 - 16/06/2024 09:00:00","BZN|IE(SEM)","Without sequence","90.64","",""
"16/06/2024 09:00:00 - 16/06/2024 10:00:00","BZN|IE(SEM)","Without sequence","102.99","",""
"16/06/2024 10:00:00 - 16/06/2024 11:00:00","BZN|IE(SEM)","Without sequence","115.0","",""
"16/06/2024 11:00:00 - 16/06/2024 12:00:00","BZN|IE(SEM)","Without sequence","124.3","",""
"16/06/2024 12:00:00 - 16/06/2024 13:00:00","BZN|IE(SEM)","Without sequence","121.61","",""
"16/06/2024 13:00:00 - 16/06/2024 14:00:00","BZN|IE(SEM)","Without sequence","122.07","",""
"16/06/2024 14:00:00 - 16/06/2024 15:00:00","BZN|IE(SEM)","Without sequence","108.29","",""
"16/06/2024 15:00:00 - 16/06/2024 16:00:00","BZN|IE(SEM)","Without sequence","99.7","",""
"16/06/2024 16:00:00 - 16/06/2024 17:00:00","BZN|IE(SEM)","Without sequence","94.17","",""
"16/06/2024 17:00:00 - 16/06/2024 18:00:00","BZN|IE(SEM)","Without sequence","107.29","",""
"16/06/2024 18:00:00 - 16/06/2024 19:00:00","BZN|IE(SEM)","Without sequence","123.02","",""
"16/06/2024 19:00:00 - 16/06/2024 20:00:00","BZN|IE(SEM)","Without sequence","135.0","",""
"16/06/2024 20:00:00 - 16/06/2024 21:00:00","BZN|IE(SEM)","Without sequence","136.14","",""
"16/06/2024 21:00:00 - 16/06/2024 22:00:00","BZN|IE(SEM)","Without sequence","140.29","",""
